id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_ms,loudness,cluster
4S0UOKa4fVbHcMJxEgjSJq,0.0476,0.533,0.716,0.00109,0.115,0.0243,97.007,0.412,195360,-7.296,2
1xkSjcO95bQHj4KIUJl2uU,0.0443,0.407,0.873,0.00552,0.676,0.164,169.011,0.693,256867,-4.747,33
0xt59NyHdfYFzlGE9oX2im,0.237,0.576,0.499,1.59e-05,0.0592,0.0287,75.031,0.773,287907,-7.927,16
7nD5ZJyC9r7XDF679TJ870,0.268,0.675,0.412,0.000691,0.0919,0.036,141.449,0.309,201893,-14.594,34
6PdJoT6lPrxz4cRRI2BdVM,0.13,0.711,0.802,0.0,0.111,0.0523,123.089,0.794,237000,-9.403,0
1F9u4XfhLQuVwDoEVlrrQm,0.424,0.78,0.464,5.06e-06,0.099,0.061,100.177,0.814,242373,-13.306,24
79yHYDE22AsU0ZRFysH7do,0.832,0.462,0.339,0.0,0.0939,0.161,144.915,0.47,304627,-15.296,32
3BmgNEEh3whQk6cSDRplCe,0.809,0.72,0.272,0.0,0.0528,0.21,79.461,0.578,91960,-10.279,3
1lt7p9tVkIrPRzPBy0HmCA,0.772,0.586,0.269,0.0,0.299,0.308,82.204,0.647,213507,-13.848,44
5uBmLfNUWzFBiPPIfjFfIp,0.928,0.629,0.227,1.22e-05,0.0746,0.431,99.189,0.319,196573,-10.459,44
188pdIdcTZ92tCyVRrAJe8,0.883,0.379,0.422,0.0,0.877,0.041,88.202,0.424,130264,-8.006,11
0wSx438AdSPPbE5evy29rL,0.973,0.523,0.25,0.0,0.303,0.0956,113.621,0.247,133503,-9.709,3
0uw4hpRKbnMKn4wq9uNlpk,0.989,0.72,0.328,1.09e-05,0.324,0.697,75.144,0.701,192467,-12.514,44
15AMPnRP3s2wOl78sbaSaA,0.00157,0.694,0.912,0.0,0.166,0.145,95.99,0.642,130400,-4.74,23
51lq1JlxFQztlTJpJYsyWL,0.0431,0.877,0.403,0.154,0.0676,0.0523,122.997,0.578,281013,-9.809,24
3OJxEdFbyzsboEkzJLdwhi,0.0225,0.429,0.468,0.869,0.109,0.0648,143.038,0.229,82907,-17.083,36
7wPOHcA61OI3duRAG0PKa1,0.259,0.797,0.723,2.98e-05,0.102,0.0675,138.058,0.811,240480,-7.501,0
3iyHsjb77iqtM3hxlDu7dN,0.0774,0.797,0.445,0.812,0.294,0.404,91.064,0.93,80842,-12.981,44
4U6p81NMVcYh7sE6TW65ZD,0.834,0.526,0.807,0.004,0.577,0.0619,135.111,0.914,225440,-6.271,11
0UK1r0dSbvs6QMqT4xuMj0,0.826,0.609,0.312,0.0,0.0926,0.0616,111.842,0.305,290573,-7.763,37
1Gtnz5d9NxmORcZ2JVBmHS,0.00579,0.342,0.764,0.0014,0.974,0.0783,115.717,0.321,405773,-10.494,38
798ZZc8E0bSV17P3NBZlEr,0.693,0.428,0.426,0.699,0.839,0.0438,127.058,0.0697,395440,-15.507,11
2HH4SI5pQYlKwz3lvjTNjN,0.111,0.69,0.641,3.37e-05,0.1,0.0268,115.008,0.203,283399,-4.896,2
1dTBDqEeu6heV5lhAPzAeS,0.476,0.59,0.771,0.443,0.105,0.0325,108.032,0.2,124786,-8.704,37
1VFtpBYGGrHSsAOWzIPIDW,0.000928,0.694,0.877,0.0,0.262,0.049,137.002,0.781,228819,-5.463,6
021RFuJkt0dKEG1ruSNdys,0.00292,0.393,0.864,1.54e-05,0.0658,0.112,199.839,0.68,185840,-4.659,29
6gFzfwJCrWFddkA1dQZau6,0.17,0.727,0.429,0.0,0.338,0.169,90.018,0.603,175360,-11.582,24
0m8qi3V5VYYOuB5xvX0E0x,0.473,0.818,0.773,0.0,0.0541,0.109,148.539,0.833,167547,-8.535,35
6CkgMYzja28m7FLeUSiHZe,0.00155,0.543,0.918,0.0,0.104,0.0597,93.152,0.429,210053,-3.359,9
7rOS0DYmXaNHQ4JBNVrp8R,0.242,0.5,0.64,9.08e-06,0.236,0.0639,163.969,0.411,200720,-7.175,40
5obAoapyQMuFIhYSkrkiS5,0.921,0.769,0.454,2.33e-05,0.114,0.0349,120.032,0.485,234053,-8.653,37
6nHJ9SHM7wZpFXBOufI59w,0.797,0.496,0.402,0.00846,0.346,0.0428,94.839,0.382,241880,-12.429,3
6QiOJigqI0xOhxIMn3G9o0,0.259,0.581,0.728,0.397,0.108,0.0305,142.994,0.393,365320,-8.466,25
2qweDjw947NfQrNMI45IQ6,0.572,0.534,0.433,0.0468,0.0969,0.0267,86.99,0.294,183684,-11.487,1
2VGKA6lBS3mr0eeYQ79xR5,0.134,0.671,0.75,0.0,0.393,0.174,90.066,0.702,193080,-4.823,6
5sd0ZDgF98itTbtGuxs6iD,0.0019,0.537,0.69,0.0,0.221,0.034,84.969,0.517,213783,-7.68,16
3MHVSUZHlUraCPaG7JZ80P,0.0576,0.753,0.866,0.0,0.0742,0.13,123.043,0.859,164642,-6.705,41
2qobwQbPE9iyUDi3ICVZ12,0.00718,0.851,0.544,0.0698,0.129,0.327,166.028,0.238,169421,-7.048,14
0G7vexduCvboPyIGjJXQIC,0.406,0.966,0.543,0.000416,0.0782,0.0603,116.019,0.704,230413,-7.47,35
0EOCkfEn4axSeo5N2GhMas,0.0426,0.58,0.894,0.0,0.122,0.0499,177.992,0.973,227347,-5.61,29
13FlxJxlFrtgphJb94sFAM,0.0558,0.966,0.784,0.000622,0.0532,0.0607,116.033,0.82,178147,-5.262,41
7bagPULZlinAhvf6bTc1Bb,0.0179,0.365,0.853,1.27e-05,0.991,0.0555,85.931,0.68,182244,-4.07,38
6PidK6dCwt3KoB3T9yAxaX,0.891,0.506,0.5,1.85e-05,0.163,0.0373,108.981,0.634,195493,-6.155,1
6zfI2vIkeF2LSYHn4V94AH,0.708,0.358,0.459,0.00301,0.0909,0.0448,203.671,0.319,269600,-7.721,40
5pSUPY9UNKNYAbVZ3amJqO,0.829,0.624,0.328,0.0,0.102,0.0392,115.502,0.444,294187,-10.22,37
1sLLJIItNv55UCHKkk1aw8,0.207,0.716,0.823,0.0,0.134,0.0337,100.034,0.937,195062,-6.077,41
7EHhPEAcrIGIG9OjnX1cv5,0.816,0.425,0.391,0.0,0.0763,0.0434,97.135,0.44,164507,-12.047,3
5DXpmdl9E5zeslEaxCvFlC,0.898,0.613,0.254,0.0,0.118,0.0612,107.044,0.516,301613,-10.908,3
7spC3sIMXg12e4GFIAKfZZ,0.961,0.774,0.302,0.205,0.0537,0.0507,128.175,0.871,176536,-16.092,3
5xF520ZqVxrFvRDBX3MZZw,0.405,0.947,0.448,7.67e-05,0.0612,0.0524,117.012,0.698,252747,-8.902,24
1SBeHj6EyiOgzvN5lPH88f,0.0705,0.709,0.205,0.000129,0.2,0.0285,106.621,0.453,223867,-16.127,34
7ugOmYCZUNjCe144B8DuLV,0.00965,0.562,0.452,3.29e-05,0.107,0.0359,149.962,0.509,168996,-11.343,10
2FmLD5koGNUXscX3ZerQdI,0.00687,0.846,0.65,0.00121,0.339,0.0411,117.036,0.782,214622,-7.555,6
2ZG38EcDCnvN4M40AWC74t,0.153,0.362,0.899,0.0,0.834,0.387,177.869,0.623,231120,-5.07,20
4q4Bl3d5YTTnwjm2R3XwTN,0.0451,0.589,0.844,0.0,0.518,0.493,92.103,0.401,169147,-8.957,20
0VqGCK0WtVKJ9E7B5jhwJl,0.937,0.299,0.226,1.2e-05,0.314,0.0378,142.723,0.358,235173,-11.339,32
476L68KqnWgazqSUgkjvEU,0.895,0.793,0.212,0.0,0.31,0.23,94.584,0.588,185387,-11.889,3
1hZJcuz9iMoz6tLkFlIaUy,0.448,0.578,0.477,0.00031,0.124,0.0228,95.892,0.511,264213,-8.119,1
51syEzCH9UBoYeUOzvoXZi,0.218,0.717,0.691,1.91e-05,0.208,0.0564,92.011,0.452,250783,-8.742,16
4kdFevlu7a6Usdovh8wgoe,0.0578,0.288,0.695,4.05e-05,0.323,0.0615,206.488,0.491,208880,-6.883,21
2AGcqRS2HnRrMNQgIFKEdR,0.82,0.923,0.194,0.000354,0.0972,0.0524,109.907,0.655,201427,-11.304,3
4p828XN5iArlmNuxRCvTZq,0.255,0.868,0.505,6.95e-06,0.0899,0.141,149.987,0.788,163720,-8.218,43
5JdVQTiK0x7Jqqy7uPg9pB,0.0232,0.294,0.959,2.55e-06,0.95,0.152,174.261,0.583,116213,-5.764,38
5bM9E8s43FMITHQX6TCXDW,0.218,0.623,0.535,0.0,0.638,0.319,85.393,0.718,175814,-5.266,20
0mAvglvGeuiXECzuDheg7V,0.0476,0.71,0.486,0.0,0.306,0.46,84.289,0.239,188427,-9.85,44
7vVjQjtbBqwMqjzf72Qplh,0.0599,0.701,0.433,0.0986,0.151,0.0341,129.065,0.896,284333,-16.698,24
1ais8LVPtLXzJc789aTGOr,0.995,0.604,0.311,6.38e-05,0.117,0.517,168.057,0.509,162482,-9.804,8
3ldLkjzy74BhADokKYgUCc,0.995,0.68,0.179,1.47e-06,0.103,0.334,112.47,0.508,165486,-11.26,44
6KUetuWTP8kKGReXXdSQJG,0.993,0.679,0.187,0.0,0.116,0.454,141.415,0.49,187350,-10.103,44
3hpKPuKUt5kWGey7O3Lh0b,0.972,0.702,0.0644,0.0,0.113,0.078,110.932,0.629,158433,-17.811,3
2VyhmRqLRRvNtfCx60qz0C,0.467,0.478,0.278,0.00524,0.269,0.0306,92.931,0.163,197827,-11.533,1
3usES6KOc1o1aZvqg2lFlm,0.449,0.518,0.498,0.0,0.308,0.0516,144.143,0.742,221240,-8.731,10
6VzEUprlLHmKNOW117Lef9,0.00711,0.634,0.793,4.13e-06,0.298,0.0263,137.007,0.559,253106,-5.77,33
5E7bPK62Uzo5W64u2ZOkiH,0.0547,0.655,0.544,0.0,0.101,0.056,147.945,0.521,197067,-6.722,13
7lnKSkUtzscxJkR6yiOcyK,0.0345,0.582,0.927,0.0,0.256,0.351,90.29,0.502,248827,-5.567,42
1HDQQJmaP7uHcKjtHC617i,0.456,0.516,0.674,0.0105,0.38,0.0429,119.87,0.207,226978,-6.273,15
2uz8YBuPxLf9ZVFGwaWrSt,0.0168,0.692,0.559,0.683,0.197,0.0295,115.288,0.724,205296,-11.641,18
45zf9ry2xCL0ldOM8sMobW,0.893,0.458,0.233,0.00173,0.0955,0.057,170.332,0.198,243373,-11.699,32
5b5A3lN0TrWQVZK1GLcp9G,0.173,0.823,0.632,0.0,0.398,0.0474,152.53,0.769,184213,-6.067,6
1qGk7CLqlJHSgZbeGk4ljC,0.769,0.406,0.17,0.0,0.346,0.135,77.626,0.504,179618,-15.36,3
0QytkUtR6U3No3BNfIjyxS,0.525,0.592,0.631,0.0,0.235,0.0614,118.696,0.792,130960,-10.916,35
3JGRhXWeLNn6q83TkbGVee,0.137,0.733,0.785,0.0,0.061,0.142,171.849,0.914,223256,-3.924,29
3oP4WNHSLTIagzPNLrWHnz,0.102,0.497,0.725,0.0,0.14,0.128,179.937,0.641,247608,-7.749,29
6D78cwKITMPQmNo3OWF766,0.0832,0.55,0.542,0.00107,0.166,0.0404,121.27,0.505,225453,-6.345,2
2Ar31c2pm1Oe0vm0Zw7Q2w,0.462,0.639,0.775,0.0,0.556,0.0743,131.097,0.782,176942,-6.214,38
7gqu3xOxeQJF1MmERBuMOw,0.461,0.433,0.134,1.62e-06,0.108,0.0432,87.308,0.305,142400,-13.926,3
73zHkBGzOv1Gjgq1VBShnd,0.0189,0.521,0.915,0.000654,0.273,0.0533,110.755,0.325,110267,-9.764,9
7mqcZQeLt6Mp78oy3BlNpq,0.0011,0.593,0.765,0.00657,0.354,0.0282,138.979,0.607,288914,-6.547,33
5KSzv6Ho2Xw1k61SpM3l5n,0.0202,0.642,0.536,0.0,0.112,0.0428,156.048,0.392,184440,-4.42,13
72DzZTN0jpH8IflTwusS0R,0.0812,0.749,0.363,0.000554,0.116,0.0392,104.739,0.462,216573,-19.93,34
3B9V1hJ0SnYVthsJ1lZ6cj,0.879,0.431,0.321,2.82e-06,0.0601,0.0312,154.003,0.549,344227,-10.744,32
5mexDGADVltTpqNmZ6FESx,0.000527,0.441,0.906,0.0568,0.356,0.0857,169.317,0.573,311008,-9.179,33
1YzciSBf6UBnTVRdfRFgTh,0.988,0.786,0.398,0.00387,0.131,0.642,78.596,0.557,55107,-18.276,44
0jYftCCPepQCiwOrDG9XCN,0.464,0.464,0.65,0.0244,0.0687,0.0444,89.839,0.656,279093,-14.386,34
25jfSQyvCgCy4fI49k4xpQ,0.0505,0.675,0.834,2.89e-05,0.0639,0.0824,93.018,0.574,305800,-7.727,16
4QnAmd4nSWkQUjY4te4yjl,0.0108,0.665,0.764,0.459,0.434,0.0382,127.396,0.744,274573,-6.557,27
10ImygkCKJa5movl5Jz9Qg,0.438,0.667,0.222,0.0,0.086,0.374,153.746,0.605,163030,-13.126,8
69MChAn5Fd6qXWJf3OSWey,0.114,0.693,0.815,0.0,0.0837,0.177,92.97,0.726,214312,-5.291,4
5T8Oc8Uyvof4vtQYojxS6s,0.632,0.657,0.598,1.71e-06,0.101,0.219,93.949,0.698,169783,-12.216,35
3hLN26aIlnpxgbzxS5iPk8,0.465,0.448,0.524,0.00222,0.251,0.274,83.162,0.335,318466,-9.998,1
7nw3GRyKEhJnxp6KWwwvfl,0.0439,0.61,0.887,0.0,0.626,0.255,76.438,0.657,105093,-4.68,20
22GaXfLJi6Ts5YvPe0Vlze,0.883,0.64,0.343,0.00128,0.0884,0.0383,101.119,0.477,200331,-15.683,3
5i4hlWJIZTJQ1wL8DEv0Lw,0.368,0.787,0.647,0.0,0.11,0.478,148.983,0.582,170738,-5.853,8
1OKIq6bFwkz5LNIQow5DXz,0.266,0.624,0.766,0.722,0.245,0.0601,125.111,0.711,223681,-8.512,28
5N0WcUmmQ56ZYNqYa5haZD,0.0844,0.698,0.745,0.0,0.631,0.299,93.175,0.415,192766,-3.686,20
4Zgyho32mShidgDbKSmNs9,0.107,0.678,0.792,0.0,0.311,0.037,131.965,0.669,216253,-6.841,6
1JJstOKDmAOpdUTjLx21PE,0.139,0.469,0.951,0.0,0.154,0.0831,123.533,0.546,192000,-3.321,23
0ylpC9ZtfrgEpATNBtz7qF,0.115,0.914,0.576,0.0073,0.0778,0.0312,107.021,0.808,181147,-5.006,41
6sXuBk0yAnlCHTB0NLub3L,0.275,0.627,0.75,0.0344,0.115,0.0392,74.963,0.705,325387,-7.586,16
5JqmbuyHFNpete6lxShI2u,0.239,0.725,0.519,0.0,0.11,0.164,136.914,0.552,243815,-9.626,13
1FW6zban7f8uwVWVVXmEDa,0.002,0.433,0.93,6.77e-06,0.36,0.0897,133.117,0.199,204333,-5.198,33
2kaNPFjyDP7GKcL5QOOHDO,0.00115,0.49,0.757,9.33e-05,0.219,0.0405,119.905,0.159,215893,-6.411,2
56kDM0V7SLtWC1slDiSJ21,0.000847,0.569,0.806,0.0,0.167,0.0353,92.003,0.591,180627,-6.849,16
60B2BxbgboMcegLqjj3VkM,0.00601,0.488,0.65,0.0,0.0941,0.0384,179.7,0.693,244720,-6.609,29
4Z1oD2DCRzevwJQ6heEGWS,0.0278,0.553,0.728,5.87e-06,0.103,0.0487,95.038,0.243,219280,-7.569,2
68anm985MDtYYQZxvEFCuD,0.0781,0.273,0.703,0.0,0.12,0.039,63.975,0.211,229808,-5.211,9
0Kxc6bl7uH3rSEAOSjU0ZB,0.00362,0.487,0.902,0.0,0.419,0.0675,124.865,0.377,186173,-4.453,33
72Ukj6a0Ln6Xkz79Uz2HsU,0.00409,0.459,0.687,2.34e-05,0.29,0.0298,184.015,0.488,239000,-8.096,40
6UpKmeoLKDBB1IryXbsGZz,0.0338,0.466,0.656,0.014,0.216,0.0304,108.958,0.321,222653,-6.172,2
6ZMvunZhqQbcZTUxrHU9GU,0.00397,0.826,0.513,0.0433,0.134,0.0404,123.047,0.0962,206495,-11.564,13
4pKcy4dZzal1PTAOBGWr8N,0.074,0.795,0.609,0.762,0.0572,0.0613,114.005,0.595,406117,-10.536,30
1W2eqS5HYJXHIhn7T8lWDZ,0.251,0.879,0.778,0.849,0.0884,0.0557,110.003,0.199,537164,-10.709,19
62yiFhZWfKhG6ZmmGNmZQ5,0.00445,0.711,0.727,0.533,0.0327,0.0327,125.009,0.571,372639,-7.068,30
29A54bY2rjNImKOxt7oKhs,0.182,0.738,0.649,0.868,0.177,0.0387,117.994,0.482,400713,-8.157,30
5fSFt5Z9vlUG09LaHtQX6J,0.824,0.738,0.363,0.915,0.104,0.0454,106.008,0.0663,274681,-16.432,36
6WVvJAAzcrcYJhimrjqEIh,0.0272,0.808,0.775,0.86,0.117,0.0433,116.011,0.0451,469336,-9.595,19
4qtTxFUtIZw8FL0COXrkbz,0.0126,0.771,0.544,0.841,0.0895,0.0331,122.019,0.39,453497,-10.261,19
3UVj0QFwXzsvVnZFh8ABNJ,0.114,0.791,0.749,0.887,0.33,0.0675,108.011,0.194,600097,-9.758,19
7aLYuBHTBjQr9hFjIwpNeU,0.767,0.798,0.482,0.852,0.102,0.0369,119.987,0.698,228969,-12.156,18
2s1QtHACyu6pfxs7GSe08x,0.00862,0.754,0.521,0.85,0.111,0.0369,110.0,0.0617,454426,-13.203,19
2G14fBIYLKbQady5YdJpCD,0.00654,0.831,0.62,0.196,0.161,0.052,120.998,0.158,716529,-9.892,19
5rbvZqwR2ID4CUfrZ1WuLJ,0.0115,0.846,0.486,0.44,0.151,0.039,120.013,0.914,208810,-8.989,24
4pl6jSbip4nb10NX2xAEnx,0.0168,0.869,0.562,0.596,0.117,0.0684,115.02,0.507,310495,-10.546,30
0s8GraSrGeaIAdzMPaPI6K,0.0126,0.828,0.68,0.819,0.144,0.0548,115.982,0.0689,483486,-10.129,19
4ISVWY96O1deUS4DBFTX4x,0.495,0.949,0.439,0.841,0.0992,0.246,100.004,0.213,903600,-12.369,12
1WYuRiQ7yJpgoZWsnRUB2e,0.0327,0.902,0.434,0.574,0.0969,0.0518,110.016,0.406,354529,-8.096,30
2qVc3mVAW2MCsVzTC5rKaq,0.158,0.814,0.72,0.797,0.119,0.0708,111.008,0.389,453139,-8.949,30
035ka3msQuwEei5OJJ9SWM,0.0827,0.774,0.869,0.718,0.0881,0.0471,120.003,0.608,395337,-7.456,30
0vBP5JynWLOrjnoMUeThBV,0.389,0.922,0.633,0.683,0.0941,0.0411,113.004,0.754,413480,-6.508,30
5APXnGBfOw0bmcPoSONibB,0.218,0.756,0.593,0.72,0.0653,0.372,217.927,0.79,489793,-10.456,39
6f4mwv2OOuTcTdBTDiRXBS,0.274,0.7,0.283,0.0353,0.246,0.0511,113.032,0.0654,309728,-13.66,34
5gUqZSFP3SUg7jYe7ViPDr,0.00325,0.761,0.828,0.806,0.126,0.0394,123.993,0.609,450466,-6.803,30
63DSqXeNXqFUMHhow7zPBr,0.167,0.775,0.546,0.871,0.0679,0.0645,100.039,0.722,329653,-10.762,30
7ztCbe41rs82gkd71mE5EA,0.000803,0.8,0.762,0.865,0.109,0.0435,128.001,0.765,425093,-11.176,30
3bD6kdM05fq2A0OjKWrxYJ,0.0019,0.747,0.852,0.796,0.265,0.0473,123.988,0.63,576294,-10.243,30
5DwSiOpOtN6pUhWbn4pLWH,0.00149,0.809,0.641,0.84,0.426,0.0418,123.001,0.0768,600185,-11.483,19
3JpLAlHYYODTMV9uKtiigM,0.0277,0.793,0.492,0.798,0.0974,0.0483,120.021,0.328,463424,-13.06,19
45ajGS9OLQvBtBWrVY4JBT,0.0257,0.818,0.46,0.519,0.108,0.0572,119.997,0.199,425056,-10.658,19
7nOKIswBRzcXIxuGO6yrI8,0.00063,0.813,0.652,0.809,0.0754,0.046,121.019,0.116,578014,-10.395,19
25N5sd0I0i24fkpSfxps3L,0.00474,0.806,0.566,0.816,0.14,0.055,124.009,0.251,372200,-11.939,19
7eIUBCYYKcYM3mQtjRedOO,0.0156,0.828,0.451,0.781,0.348,0.0492,120.019,0.343,442433,-14.724,19
3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,0.225,0.657,0.106,0.0994,120.006,0.243,245426,-14.454,36
2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,0.425,0.13,0.1,0.375,135.128,0.562,194088,-10.965,8
42dosBqMOdtgxKw0KRFJF0,0.974,0.594,0.133,0.167,0.114,0.13,159.743,0.359,244221,-17.273,32
54bFM56PmE4YLRnqpW6Tha,0.218,0.889,0.34,0.13,0.055,0.0697,94.009,0.716,174321,-7.773,24
43zdsphuZLzwA9k4DJhU0I,0.978,0.367,0.111,3.97e-05,0.0897,0.0972,82.642,0.198,196077,-14.084,3
7bcy34fBT2ap1L4bfPsl9q,0.612,0.849,0.48,0.269,0.295,0.226,142.021,0.677,158463,-5.835,43
04sN26COy28wTXYj3dMoiZ,0.896,0.614,0.318,0.00239,0.0795,0.0478,119.959,0.112,180933,-12.695,3
2KnuaZYoGzDoHiBTNYOTXG,0.222,0.895,0.389,0.0346,0.105,0.11,110.023,0.549,196731,-11.036,24
2ygvZOXrIeVL4xZmAWJT2C,0.795,0.444,0.309,0.132,0.352,0.062,104.745,0.0875,208155,-10.956,3
0UJAH9v2PmS7sBcuBquprR,0.091,0.756,0.595,0.547,0.148,0.0587,124.938,0.174,210233,-7.761,5
6IRdLKIyS4p7XNiP8r6rsx,0.283,0.726,0.444,0.143,0.177,0.372,185.044,0.569,168840,-8.922,8
7hDVYcQq6MxkdJGweuCtl9,0.816,0.511,0.363,0.0317,0.084,0.041,144.892,0.169,200379,-7.65,37
5XsAal7ZcWg1I5T4NcRjkv,0.961,0.403,0.159,0.0121,0.34,0.104,72.38,0.0381,234761,-16.728,3
1LdXpFzKjF7Jz6jA82DYs0,0.711,0.683,0.327,0.00631,0.0578,0.269,75.009,0.509,212496,-8.565,44
3XF5xLJHOQQRbWya6hBp7d,0.462,0.678,0.533,0.219,0.139,0.186,150.455,0.323,180953,-10.485,37
5SHpuW2qjkQtFRpE6P9Nks,0.929,0.387,0.135,0.0,0.0948,0.051,82.987,0.21,216448,-14.398,3
0FfqyjhB6Kspvit1oOo7ax,0.755,0.654,0.303,0.159,0.0957,0.126,160.095,0.168,151537,-13.943,32
0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,0.296,0.0,0.095,0.0333,115.284,0.12,200186,-10.109,32
4T2zre0jqstNJ5Gt0WG9lz,0.454,0.468,0.13,0.927,0.0819,0.0571,115.039,0.0362,227680,-18.031,36
51NFxnQvaosfDDutk0tams,0.46,0.695,0.573,0.0734,0.482,0.106,99.939,0.408,179172,-8.597,15
6CcJMwBtXByIz4zQLzFkKc,0.952,0.421,0.131,0.00453,0.109,0.0382,137.446,0.12,291796,-18.435,32
5uSG6fUPRaehaV820zcpsK,0.527,0.777,0.522,0.838,0.0968,0.0535,115.008,0.182,214059,-12.496,18
3Fj47GNK2kUF0uaEDgXLaD,0.39,0.853,0.351,9.38e-06,0.752,0.241,118.028,0.282,221543,-10.198,11
41zXlQxzTi6cGAjpOXyLYH,0.737,0.483,0.412,0.0,0.116,0.0402,170.163,0.247,203569,-8.461,32
5jhBwnqzNNrENXnYrAdoCe,0.928,0.275,0.155,0.176,0.0888,0.0674,65.136,0.0588,206623,-17.285,17
4SSnFejRGlZikf02HLewEF,0.74,0.905,0.389,0.162,0.106,0.332,120.046,0.196,193143,-14.505,44
042Sl6Mn83JHyLEqdK7uI0,0.932,0.632,0.284,0.000476,0.233,0.0801,129.642,0.208,245897,-14.025,32
5w7wuzMzsDer96KqxafeRK,0.353,0.679,0.388,9.25e-05,0.341,0.0932,124.909,0.234,194711,-10.977,37
3Tc57t9l2O8FwQZtQOvPXK,0.35,0.939,0.305,0.000169,0.105,0.354,100.029,0.563,179889,-10.952,44
38GBNKZUhfBkk3oNlWzRYd,0.341,0.765,0.373,0.525,0.112,0.0713,85.016,0.554,195777,-9.921,18
5t3Vk8bRKylx4fjj7qlbib,0.921,0.778,0.422,0.00924,0.0958,0.0482,120.033,0.187,176472,-10.114,37
7eB1V5LvAdxCc7brfGhRRo,0.333,0.441,0.599,0.00198,0.103,0.225,165.212,0.35,177523,-8.985,40
4QIo4oxwzzafcBWkKjDpXY,0.751,0.521,0.125,0.00207,0.265,0.239,111.554,0.0528,243725,-17.832,3
13lUUFsU6GMvRDN432qKxX,0.863,0.692,0.286,0.0,0.0934,0.0426,111.025,0.305,194887,-10.398,3
1WsEgieHsWWndAzLkmV105,0.868,0.427,0.123,3.12e-05,0.0732,0.0497,129.565,0.0394,229426,-15.228,32
0psS4i5YooJrXfDnGvWRLi,0.721,0.343,0.243,0.00198,0.0668,0.0777,135.154,0.032,203464,-14.66,32
1RGasjWLZ4qMN7wbtkLa3u,0.472,0.692,0.394,0.000191,0.117,0.207,89.936,0.324,170852,-8.745,1
6X29iaaazwho3ab7GNue5r,0.698,0.735,0.235,0.00604,0.107,0.315,62.446,0.462,173202,-13.239,44
7qEKqBCD2vE5vIBsrUitpD,0.724,0.855,0.423,0.469,0.0896,0.0585,120.02,0.572,156371,-15.044,18
0tMSssfxAL2oV8Vri0mFHE,0.935,0.319,0.0561,0.00384,0.388,0.045,79.764,0.082,242652,-23.023,17
3LgWsmilsrWXiPYQFRD0T7,0.837,0.153,0.138,0.55,0.254,0.0503,74.318,0.0503,119410,-21.877,17
3yNZ5r3LKfdmjoS3gkhUCT,0.252,0.67,0.453,0.33,0.117,0.295,135.055,0.68,194840,-11.265,43
0rQtoQXQfwpDW0c7Fw1NeM,0.768,0.0,0.278,0.0,0.669,0.0,0.0,0.0,13578,-21.63,17
7tGEAA1f8MydT7eVbbO9Zy,0.853,0.696,0.332,0.433,0.0848,0.0425,150.13,0.0628,270520,-12.834,32
4EYiIACD4vGzOmiKYzRdkW,0.213,0.749,0.832,0.276,0.728,0.0408,120.046,0.487,164052,-8.415,38
2VlLbhGLVJgdOW7kKdWWFc,0.807,0.576,0.307,0.000355,0.0792,0.0428,67.513,0.157,189613,-12.732,3
7wC5eZcFS1Q1BsQ35DU6H4,0.693,0.64,0.321,0.0307,0.114,0.0931,145.045,0.177,210376,-14.604,32
7uX3gufAoBVqKVoD3dBLLD,0.213,0.776,0.379,0.00175,0.0969,0.331,82.531,0.346,179016,-9.351,44
1T3E8z6VMXSsACrBSQHTkN,0.00626,0.879,0.58,0.0433,0.0653,0.0883,92.004,0.312,211304,-4.797,13
3WxmlTZ85sCYFnuIXmUAEe,0.882,0.826,0.188,2.83e-06,0.103,0.0883,130.022,0.205,204770,-12.181,3
6NOq79ynBpBi6BSJMdgReN,0.629,0.594,0.481,0.0126,0.0939,0.0353,144.941,0.0671,296267,-8.525,37
61X077SWMs5aAGQHhf4pd0,0.2,0.832,0.368,0.0513,0.353,0.133,100.045,0.2,220800,-8.627,15
4JuZQeSRYJfLCqBgBIxxrR,0.114,0.661,0.419,1.19e-05,0.0848,0.0404,144.98,0.145,195307,-9.807,13
2njUxZ4151DWIrfIK3loFj,0.0585,0.682,0.955,3.18e-05,0.226,0.0591,124.999,0.451,198684,-5.02,23
58nxGpcCfNDiqmFXklOslz,0.66,0.447,0.216,0.011,0.139,0.0508,134.868,0.0396,200898,-12.815,32
1JbuC7uZm0P1PyX7N7gDEM,0.0344,0.425,0.954,0.358,0.187,0.0383,199.843,0.572,213600,-2.573,21
5Z8EDau8uNcP1E8JvmfkZe,0.05,0.294,0.745,0.125,0.676,0.0461,134.364,0.347,210107,-9.138,38
0LFq9xNDSgspBQlmaFfpat,0.136,0.852,0.833,3.6e-05,0.091,0.188,97.759,0.576,250747,-6.569,4
5uFYYOyT3EclOVhiFzPJSz,0.214,0.757,0.652,0.257,0.0903,0.0333,124.369,0.862,332230,-14.916,24
5Njrdd3SA4fOsDMPVphxSb,0.0578,0.629,0.726,0.0115,0.355,0.0251,104.114,0.892,240440,-8.161,6
