id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,playlist,cluster
0mAvglvGeuiXECzuDheg7V,0.71,0.486,10,-9.85,0,0.46,0.0476,0.0,0.306,0.239,84.289,audio_features,spotify:track:0mAvglvGeuiXECzuDheg7V,https://api.spotify.com/v1/tracks/0mAvglvGeuiXECzuDheg7V,https://api.spotify.com/v1/audio-analysis/0mAvglvGeuiXECzuDheg7V,188427,4,handpicked_berlin.csv,9
7vVjQjtbBqwMqjzf72Qplh,0.701,0.433,0,-16.698,1,0.0341,0.0599,0.0986,0.151,0.896,129.065,audio_features,spotify:track:7vVjQjtbBqwMqjzf72Qplh,https://api.spotify.com/v1/tracks/7vVjQjtbBqwMqjzf72Qplh,https://api.spotify.com/v1/audio-analysis/7vVjQjtbBqwMqjzf72Qplh,284333,4,handpicked_berlin.csv,1
1ais8LVPtLXzJc789aTGOr,0.604,0.311,9,-9.804,1,0.517,0.995,6.38e-05,0.117,0.509,168.057,audio_features,spotify:track:1ais8LVPtLXzJc789aTGOr,https://api.spotify.com/v1/tracks/1ais8LVPtLXzJc789aTGOr,https://api.spotify.com/v1/audio-analysis/1ais8LVPtLXzJc789aTGOr,162482,3,handpicked_berlin.csv,13
3ldLkjzy74BhADokKYgUCc,0.68,0.179,10,-11.26,1,0.334,0.995,1.47e-06,0.103,0.508,112.47,audio_features,spotify:track:3ldLkjzy74BhADokKYgUCc,https://api.spotify.com/v1/tracks/3ldLkjzy74BhADokKYgUCc,https://api.spotify.com/v1/audio-analysis/3ldLkjzy74BhADokKYgUCc,165486,4,handpicked_berlin.csv,13
6KUetuWTP8kKGReXXdSQJG,0.679,0.187,5,-10.103,1,0.454,0.993,0.0,0.116,0.49,141.415,audio_features,spotify:track:6KUetuWTP8kKGReXXdSQJG,https://api.spotify.com/v1/tracks/6KUetuWTP8kKGReXXdSQJG,https://api.spotify.com/v1/audio-analysis/6KUetuWTP8kKGReXXdSQJG,187350,3,handpicked_berlin.csv,13
3hpKPuKUt5kWGey7O3Lh0b,0.702,0.0644,5,-17.811,1,0.078,0.972,0.0,0.113,0.629,110.932,audio_features,spotify:track:3hpKPuKUt5kWGey7O3Lh0b,https://api.spotify.com/v1/tracks/3hpKPuKUt5kWGey7O3Lh0b,https://api.spotify.com/v1/audio-analysis/3hpKPuKUt5kWGey7O3Lh0b,158433,4,handpicked_berlin.csv,13
2VyhmRqLRRvNtfCx60qz0C,0.478,0.278,7,-11.533,1,0.0306,0.467,0.00524,0.269,0.163,92.931,audio_features,spotify:track:2VyhmRqLRRvNtfCx60qz0C,https://api.spotify.com/v1/tracks/2VyhmRqLRRvNtfCx60qz0C,https://api.spotify.com/v1/audio-analysis/2VyhmRqLRRvNtfCx60qz0C,197827,4,handpicked_berlin.csv,13
3usES6KOc1o1aZvqg2lFlm,0.518,0.498,9,-8.731,0,0.0516,0.449,0.0,0.308,0.742,144.143,audio_features,spotify:track:3usES6KOc1o1aZvqg2lFlm,https://api.spotify.com/v1/tracks/3usES6KOc1o1aZvqg2lFlm,https://api.spotify.com/v1/audio-analysis/3usES6KOc1o1aZvqg2lFlm,221240,4,handpicked_berlin.csv,22
6VzEUprlLHmKNOW117Lef9,0.634,0.793,2,-5.77,0,0.0263,0.00711,4.13e-06,0.298,0.559,137.007,audio_features,spotify:track:6VzEUprlLHmKNOW117Lef9,https://api.spotify.com/v1/tracks/6VzEUprlLHmKNOW117Lef9,https://api.spotify.com/v1/audio-analysis/6VzEUprlLHmKNOW117Lef9,253106,4,handpicked_berlin.csv,0
5E7bPK62Uzo5W64u2ZOkiH,0.655,0.544,0,-6.722,1,0.056,0.0547,0.0,0.101,0.521,147.945,audio_features,spotify:track:5E7bPK62Uzo5W64u2ZOkiH,https://api.spotify.com/v1/tracks/5E7bPK62Uzo5W64u2ZOkiH,https://api.spotify.com/v1/audio-analysis/5E7bPK62Uzo5W64u2ZOkiH,197067,4,handpicked_berlin.csv,2
7lnKSkUtzscxJkR6yiOcyK,0.582,0.927,9,-5.567,1,0.351,0.0345,0.0,0.256,0.502,90.29,audio_features,spotify:track:7lnKSkUtzscxJkR6yiOcyK,https://api.spotify.com/v1/tracks/7lnKSkUtzscxJkR6yiOcyK,https://api.spotify.com/v1/audio-analysis/7lnKSkUtzscxJkR6yiOcyK,248827,4,handpicked_berlin.csv,2
1HDQQJmaP7uHcKjtHC617i,0.516,0.674,10,-6.273,0,0.0429,0.456,0.0105,0.38,0.207,119.87,audio_features,spotify:track:1HDQQJmaP7uHcKjtHC617i,https://api.spotify.com/v1/tracks/1HDQQJmaP7uHcKjtHC617i,https://api.spotify.com/v1/audio-analysis/1HDQQJmaP7uHcKjtHC617i,226978,4,handpicked_berlin.csv,9
2uz8YBuPxLf9ZVFGwaWrSt,0.692,0.559,9,-11.641,0,0.0295,0.0168,0.683,0.197,0.724,115.288,audio_features,spotify:track:2uz8YBuPxLf9ZVFGwaWrSt,https://api.spotify.com/v1/tracks/2uz8YBuPxLf9ZVFGwaWrSt,https://api.spotify.com/v1/audio-analysis/2uz8YBuPxLf9ZVFGwaWrSt,205296,3,handpicked_berlin.csv,4
45zf9ry2xCL0ldOM8sMobW,0.458,0.233,10,-11.699,1,0.057,0.893,0.00173,0.0955,0.198,170.332,audio_features,spotify:track:45zf9ry2xCL0ldOM8sMobW,https://api.spotify.com/v1/tracks/45zf9ry2xCL0ldOM8sMobW,https://api.spotify.com/v1/audio-analysis/45zf9ry2xCL0ldOM8sMobW,243373,4,handpicked_berlin.csv,13
5b5A3lN0TrWQVZK1GLcp9G,0.823,0.632,0,-6.067,1,0.0474,0.173,0.0,0.398,0.769,152.53,audio_features,spotify:track:5b5A3lN0TrWQVZK1GLcp9G,https://api.spotify.com/v1/tracks/5b5A3lN0TrWQVZK1GLcp9G,https://api.spotify.com/v1/audio-analysis/5b5A3lN0TrWQVZK1GLcp9G,184213,4,handpicked_berlin.csv,1
1qGk7CLqlJHSgZbeGk4ljC,0.406,0.17,8,-15.36,1,0.135,0.769,0.0,0.346,0.504,77.626,audio_features,spotify:track:1qGk7CLqlJHSgZbeGk4ljC,https://api.spotify.com/v1/tracks/1qGk7CLqlJHSgZbeGk4ljC,https://api.spotify.com/v1/audio-analysis/1qGk7CLqlJHSgZbeGk4ljC,179618,3,handpicked_berlin.csv,13
0QytkUtR6U3No3BNfIjyxS,0.592,0.631,5,-10.916,0,0.0614,0.525,0.0,0.235,0.792,118.696,audio_features,spotify:track:0QytkUtR6U3No3BNfIjyxS,https://api.spotify.com/v1/tracks/0QytkUtR6U3No3BNfIjyxS,https://api.spotify.com/v1/audio-analysis/0QytkUtR6U3No3BNfIjyxS,130960,4,handpicked_berlin.csv,22
3JGRhXWeLNn6q83TkbGVee,0.733,0.785,1,-3.924,1,0.142,0.137,0.0,0.061,0.914,171.849,audio_features,spotify:track:3JGRhXWeLNn6q83TkbGVee,https://api.spotify.com/v1/tracks/3JGRhXWeLNn6q83TkbGVee,https://api.spotify.com/v1/audio-analysis/3JGRhXWeLNn6q83TkbGVee,223256,4,handpicked_berlin.csv,16
3oP4WNHSLTIagzPNLrWHnz,0.497,0.725,4,-7.749,1,0.128,0.102,0.0,0.14,0.641,179.937,audio_features,spotify:track:3oP4WNHSLTIagzPNLrWHnz,https://api.spotify.com/v1/tracks/3oP4WNHSLTIagzPNLrWHnz,https://api.spotify.com/v1/audio-analysis/3oP4WNHSLTIagzPNLrWHnz,247608,4,handpicked_berlin.csv,2
6D78cwKITMPQmNo3OWF766,0.55,0.542,4,-6.345,1,0.0404,0.0832,0.00107,0.166,0.505,121.27,audio_features,spotify:track:6D78cwKITMPQmNo3OWF766,https://api.spotify.com/v1/tracks/6D78cwKITMPQmNo3OWF766,https://api.spotify.com/v1/audio-analysis/6D78cwKITMPQmNo3OWF766,225453,4,handpicked_berlin.csv,5
2Ar31c2pm1Oe0vm0Zw7Q2w,0.639,0.775,7,-6.214,1,0.0743,0.462,0.0,0.556,0.782,131.097,audio_features,spotify:track:2Ar31c2pm1Oe0vm0Zw7Q2w,https://api.spotify.com/v1/tracks/2Ar31c2pm1Oe0vm0Zw7Q2w,https://api.spotify.com/v1/audio-analysis/2Ar31c2pm1Oe0vm0Zw7Q2w,176942,4,handpicked_berlin.csv,20
7gqu3xOxeQJF1MmERBuMOw,0.433,0.134,5,-13.926,1,0.0432,0.461,1.62e-06,0.108,0.305,87.308,audio_features,spotify:track:7gqu3xOxeQJF1MmERBuMOw,https://api.spotify.com/v1/tracks/7gqu3xOxeQJF1MmERBuMOw,https://api.spotify.com/v1/audio-analysis/7gqu3xOxeQJF1MmERBuMOw,142400,4,handpicked_berlin.csv,13
73zHkBGzOv1Gjgq1VBShnd,0.521,0.915,4,-9.764,1,0.0533,0.0189,0.000654,0.273,0.325,110.755,audio_features,spotify:track:73zHkBGzOv1Gjgq1VBShnd,https://api.spotify.com/v1/tracks/73zHkBGzOv1Gjgq1VBShnd,https://api.spotify.com/v1/audio-analysis/73zHkBGzOv1Gjgq1VBShnd,110267,4,handpicked_berlin.csv,11
7mqcZQeLt6Mp78oy3BlNpq,0.593,0.765,11,-6.547,0,0.0282,0.0011,0.00657,0.354,0.607,138.979,audio_features,spotify:track:7mqcZQeLt6Mp78oy3BlNpq,https://api.spotify.com/v1/tracks/7mqcZQeLt6Mp78oy3BlNpq,https://api.spotify.com/v1/audio-analysis/7mqcZQeLt6Mp78oy3BlNpq,288914,4,handpicked_berlin.csv,0
5KSzv6Ho2Xw1k61SpM3l5n,0.642,0.536,0,-4.42,1,0.0428,0.0202,0.0,0.112,0.392,156.048,audio_features,spotify:track:5KSzv6Ho2Xw1k61SpM3l5n,https://api.spotify.com/v1/tracks/5KSzv6Ho2Xw1k61SpM3l5n,https://api.spotify.com/v1/audio-analysis/5KSzv6Ho2Xw1k61SpM3l5n,184440,4,handpicked_berlin.csv,5
72DzZTN0jpH8IflTwusS0R,0.749,0.363,4,-19.93,1,0.0392,0.0812,0.000554,0.116,0.462,104.739,audio_features,spotify:track:72DzZTN0jpH8IflTwusS0R,https://api.spotify.com/v1/tracks/72DzZTN0jpH8IflTwusS0R,https://api.spotify.com/v1/audio-analysis/72DzZTN0jpH8IflTwusS0R,216573,4,handpicked_berlin.csv,17
3B9V1hJ0SnYVthsJ1lZ6cj,0.431,0.321,4,-10.744,1,0.0312,0.879,2.82e-06,0.0601,0.549,154.003,audio_features,spotify:track:3B9V1hJ0SnYVthsJ1lZ6cj,https://api.spotify.com/v1/tracks/3B9V1hJ0SnYVthsJ1lZ6cj,https://api.spotify.com/v1/audio-analysis/3B9V1hJ0SnYVthsJ1lZ6cj,344227,3,handpicked_berlin.csv,13
5mexDGADVltTpqNmZ6FESx,0.441,0.906,1,-9.179,0,0.0857,0.000527,0.0568,0.356,0.573,169.317,audio_features,spotify:track:5mexDGADVltTpqNmZ6FESx,https://api.spotify.com/v1/tracks/5mexDGADVltTpqNmZ6FESx,https://api.spotify.com/v1/audio-analysis/5mexDGADVltTpqNmZ6FESx,311008,4,handpicked_berlin.csv,12
1YzciSBf6UBnTVRdfRFgTh,0.786,0.398,9,-18.276,1,0.642,0.988,0.00387,0.131,0.557,78.596,audio_features,spotify:track:1YzciSBf6UBnTVRdfRFgTh,https://api.spotify.com/v1/tracks/1YzciSBf6UBnTVRdfRFgTh,https://api.spotify.com/v1/audio-analysis/1YzciSBf6UBnTVRdfRFgTh,55107,4,handpicked_berlin.csv,13
0jYftCCPepQCiwOrDG9XCN,0.464,0.65,0,-14.386,1,0.0444,0.464,0.0244,0.0687,0.656,89.839,audio_features,spotify:track:0jYftCCPepQCiwOrDG9XCN,https://api.spotify.com/v1/tracks/0jYftCCPepQCiwOrDG9XCN,https://api.spotify.com/v1/audio-analysis/0jYftCCPepQCiwOrDG9XCN,279093,4,handpicked_berlin.csv,15
25jfSQyvCgCy4fI49k4xpQ,0.675,0.834,11,-7.727,0,0.0824,0.0505,2.89e-05,0.0639,0.574,93.018,audio_features,spotify:track:25jfSQyvCgCy4fI49k4xpQ,https://api.spotify.com/v1/tracks/25jfSQyvCgCy4fI49k4xpQ,https://api.spotify.com/v1/audio-analysis/25jfSQyvCgCy4fI49k4xpQ,305800,4,handpicked_berlin.csv,0
4QnAmd4nSWkQUjY4te4yjl,0.665,0.764,4,-6.557,0,0.0382,0.0108,0.459,0.434,0.744,127.396,audio_features,spotify:track:4QnAmd4nSWkQUjY4te4yjl,https://api.spotify.com/v1/tracks/4QnAmd4nSWkQUjY4te4yjl,https://api.spotify.com/v1/audio-analysis/4QnAmd4nSWkQUjY4te4yjl,274573,4,handpicked_berlin.csv,4
10ImygkCKJa5movl5Jz9Qg,0.667,0.222,7,-13.126,1,0.374,0.438,0.0,0.086,0.605,153.746,audio_features,spotify:track:10ImygkCKJa5movl5Jz9Qg,https://api.spotify.com/v1/tracks/10ImygkCKJa5movl5Jz9Qg,https://api.spotify.com/v1/audio-analysis/10ImygkCKJa5movl5Jz9Qg,163030,4,handpicked_berlin.csv,15
69MChAn5Fd6qXWJf3OSWey,0.693,0.815,11,-5.291,0,0.177,0.114,0.0,0.0837,0.726,92.97,audio_features,spotify:track:69MChAn5Fd6qXWJf3OSWey,https://api.spotify.com/v1/tracks/69MChAn5Fd6qXWJf3OSWey,https://api.spotify.com/v1/audio-analysis/69MChAn5Fd6qXWJf3OSWey,214312,4,handpicked_berlin.csv,19
5T8Oc8Uyvof4vtQYojxS6s,0.657,0.598,1,-12.216,0,0.219,0.632,1.71e-06,0.101,0.698,93.949,audio_features,spotify:track:5T8Oc8Uyvof4vtQYojxS6s,https://api.spotify.com/v1/tracks/5T8Oc8Uyvof4vtQYojxS6s,https://api.spotify.com/v1/audio-analysis/5T8Oc8Uyvof4vtQYojxS6s,169783,4,handpicked_berlin.csv,22
3hLN26aIlnpxgbzxS5iPk8,0.448,0.524,0,-9.998,1,0.274,0.465,0.00222,0.251,0.335,83.162,audio_features,spotify:track:3hLN26aIlnpxgbzxS5iPk8,https://api.spotify.com/v1/tracks/3hLN26aIlnpxgbzxS5iPk8,https://api.spotify.com/v1/audio-analysis/3hLN26aIlnpxgbzxS5iPk8,318466,4,handpicked_berlin.csv,5
7nw3GRyKEhJnxp6KWwwvfl,0.61,0.887,11,-4.68,0,0.255,0.0439,0.0,0.626,0.657,76.438,audio_features,spotify:track:7nw3GRyKEhJnxp6KWwwvfl,https://api.spotify.com/v1/tracks/7nw3GRyKEhJnxp6KWwwvfl,https://api.spotify.com/v1/audio-analysis/7nw3GRyKEhJnxp6KWwwvfl,105093,4,handpicked_berlin.csv,23
22GaXfLJi6Ts5YvPe0Vlze,0.64,0.343,2,-15.683,0,0.0383,0.883,0.00128,0.0884,0.477,101.119,audio_features,spotify:track:22GaXfLJi6Ts5YvPe0Vlze,https://api.spotify.com/v1/tracks/22GaXfLJi6Ts5YvPe0Vlze,https://api.spotify.com/v1/audio-analysis/22GaXfLJi6Ts5YvPe0Vlze,200331,4,handpicked_berlin.csv,6
5i4hlWJIZTJQ1wL8DEv0Lw,0.787,0.647,7,-5.853,1,0.478,0.368,0.0,0.11,0.582,148.983,audio_features,spotify:track:5i4hlWJIZTJQ1wL8DEv0Lw,https://api.spotify.com/v1/tracks/5i4hlWJIZTJQ1wL8DEv0Lw,https://api.spotify.com/v1/audio-analysis/5i4hlWJIZTJQ1wL8DEv0Lw,170738,4,handpicked_berlin.csv,17
1OKIq6bFwkz5LNIQow5DXz,0.624,0.766,0,-8.512,1,0.0601,0.266,0.722,0.245,0.711,125.111,audio_features,spotify:track:1OKIq6bFwkz5LNIQow5DXz,https://api.spotify.com/v1/tracks/1OKIq6bFwkz5LNIQow5DXz,https://api.spotify.com/v1/audio-analysis/1OKIq6bFwkz5LNIQow5DXz,223681,4,handpicked_berlin.csv,21
5N0WcUmmQ56ZYNqYa5haZD,0.698,0.745,4,-3.686,1,0.299,0.0844,0.0,0.631,0.415,93.175,audio_features,spotify:track:5N0WcUmmQ56ZYNqYa5haZD,https://api.spotify.com/v1/tracks/5N0WcUmmQ56ZYNqYa5haZD,https://api.spotify.com/v1/audio-analysis/5N0WcUmmQ56ZYNqYa5haZD,192766,4,handpicked_berlin.csv,20
4Zgyho32mShidgDbKSmNs9,0.678,0.792,2,-6.841,0,0.037,0.107,0.0,0.311,0.669,131.965,audio_features,spotify:track:4Zgyho32mShidgDbKSmNs9,https://api.spotify.com/v1/tracks/4Zgyho32mShidgDbKSmNs9,https://api.spotify.com/v1/audio-analysis/4Zgyho32mShidgDbKSmNs9,216253,4,handpicked_berlin.csv,0
1JJstOKDmAOpdUTjLx21PE,0.469,0.951,8,-3.321,1,0.0831,0.139,0.0,0.154,0.546,123.533,audio_features,spotify:track:1JJstOKDmAOpdUTjLx21PE,https://api.spotify.com/v1/tracks/1JJstOKDmAOpdUTjLx21PE,https://api.spotify.com/v1/audio-analysis/1JJstOKDmAOpdUTjLx21PE,192000,4,handpicked_berlin.csv,11
0ylpC9ZtfrgEpATNBtz7qF,0.914,0.576,6,-5.006,0,0.0312,0.115,0.0073,0.0778,0.808,107.021,audio_features,spotify:track:0ylpC9ZtfrgEpATNBtz7qF,https://api.spotify.com/v1/tracks/0ylpC9ZtfrgEpATNBtz7qF,https://api.spotify.com/v1/audio-analysis/0ylpC9ZtfrgEpATNBtz7qF,181147,4,handpicked_berlin.csv,19
6sXuBk0yAnlCHTB0NLub3L,0.627,0.75,7,-7.586,1,0.0392,0.275,0.0344,0.115,0.705,74.963,audio_features,spotify:track:6sXuBk0yAnlCHTB0NLub3L,https://api.spotify.com/v1/tracks/6sXuBk0yAnlCHTB0NLub3L,https://api.spotify.com/v1/audio-analysis/6sXuBk0yAnlCHTB0NLub3L,325387,4,handpicked_berlin.csv,1
5JqmbuyHFNpete6lxShI2u,0.725,0.519,11,-9.626,1,0.164,0.239,0.0,0.11,0.552,136.914,audio_features,spotify:track:5JqmbuyHFNpete6lxShI2u,https://api.spotify.com/v1/tracks/5JqmbuyHFNpete6lxShI2u,https://api.spotify.com/v1/audio-analysis/5JqmbuyHFNpete6lxShI2u,243815,4,handpicked_berlin.csv,1
1FW6zban7f8uwVWVVXmEDa,0.433,0.93,11,-5.198,0,0.0897,0.002,6.77e-06,0.36,0.199,133.117,audio_features,spotify:track:1FW6zban7f8uwVWVVXmEDa,https://api.spotify.com/v1/tracks/1FW6zban7f8uwVWVVXmEDa,https://api.spotify.com/v1/audio-analysis/1FW6zban7f8uwVWVVXmEDa,204333,4,handpicked_berlin.csv,12
2kaNPFjyDP7GKcL5QOOHDO,0.49,0.757,7,-6.411,0,0.0405,0.00115,9.33e-05,0.219,0.159,119.905,audio_features,spotify:track:2kaNPFjyDP7GKcL5QOOHDO,https://api.spotify.com/v1/tracks/2kaNPFjyDP7GKcL5QOOHDO,https://api.spotify.com/v1/audio-analysis/2kaNPFjyDP7GKcL5QOOHDO,215893,4,handpicked_berlin.csv,12
56kDM0V7SLtWC1slDiSJ21,0.569,0.806,7,-6.849,0,0.0353,0.000847,0.0,0.167,0.591,92.003,audio_features,spotify:track:56kDM0V7SLtWC1slDiSJ21,https://api.spotify.com/v1/tracks/56kDM0V7SLtWC1slDiSJ21,https://api.spotify.com/v1/audio-analysis/56kDM0V7SLtWC1slDiSJ21,180627,4,handpicked_berlin.csv,0
60B2BxbgboMcegLqjj3VkM,0.488,0.65,10,-6.609,0,0.0384,0.00601,0.0,0.0941,0.693,179.7,audio_features,spotify:track:60B2BxbgboMcegLqjj3VkM,https://api.spotify.com/v1/tracks/60B2BxbgboMcegLqjj3VkM,https://api.spotify.com/v1/audio-analysis/60B2BxbgboMcegLqjj3VkM,244720,4,handpicked_berlin.csv,0
4Z1oD2DCRzevwJQ6heEGWS,0.553,0.728,2,-7.569,0,0.0487,0.0278,5.87e-06,0.103,0.243,95.038,audio_features,spotify:track:4Z1oD2DCRzevwJQ6heEGWS,https://api.spotify.com/v1/tracks/4Z1oD2DCRzevwJQ6heEGWS,https://api.spotify.com/v1/audio-analysis/4Z1oD2DCRzevwJQ6heEGWS,219280,4,handpicked_berlin.csv,12
68anm985MDtYYQZxvEFCuD,0.273,0.703,0,-5.211,0,0.039,0.0781,0.0,0.12,0.211,63.975,audio_features,spotify:track:68anm985MDtYYQZxvEFCuD,https://api.spotify.com/v1/tracks/68anm985MDtYYQZxvEFCuD,https://api.spotify.com/v1/audio-analysis/68anm985MDtYYQZxvEFCuD,229808,4,handpicked_berlin.csv,12
0Kxc6bl7uH3rSEAOSjU0ZB,0.487,0.902,5,-4.453,1,0.0675,0.00362,0.0,0.419,0.377,124.865,audio_features,spotify:track:0Kxc6bl7uH3rSEAOSjU0ZB,https://api.spotify.com/v1/tracks/0Kxc6bl7uH3rSEAOSjU0ZB,https://api.spotify.com/v1/audio-analysis/0Kxc6bl7uH3rSEAOSjU0ZB,186173,4,handpicked_berlin.csv,11
72Ukj6a0Ln6Xkz79Uz2HsU,0.459,0.687,2,-8.096,0,0.0298,0.00409,2.34e-05,0.29,0.488,184.015,audio_features,spotify:track:72Ukj6a0Ln6Xkz79Uz2HsU,https://api.spotify.com/v1/tracks/72Ukj6a0Ln6Xkz79Uz2HsU,https://api.spotify.com/v1/audio-analysis/72Ukj6a0Ln6Xkz79Uz2HsU,239000,4,handpicked_berlin.csv,12
6UpKmeoLKDBB1IryXbsGZz,0.466,0.656,11,-6.172,0,0.0304,0.0338,0.014,0.216,0.321,108.958,audio_features,spotify:track:6UpKmeoLKDBB1IryXbsGZz,https://api.spotify.com/v1/tracks/6UpKmeoLKDBB1IryXbsGZz,https://api.spotify.com/v1/audio-analysis/6UpKmeoLKDBB1IryXbsGZz,222653,4,handpicked_berlin.csv,12
6ZMvunZhqQbcZTUxrHU9GU,0.826,0.513,2,-11.564,1,0.0404,0.00397,0.0433,0.134,0.0962,123.047,audio_features,spotify:track:6ZMvunZhqQbcZTUxrHU9GU,https://api.spotify.com/v1/tracks/6ZMvunZhqQbcZTUxrHU9GU,https://api.spotify.com/v1/audio-analysis/6ZMvunZhqQbcZTUxrHU9GU,206495,4,handpicked_be_svendsen.csv,17
4pKcy4dZzal1PTAOBGWr8N,0.795,0.609,10,-10.536,1,0.0613,0.074,0.762,0.0572,0.595,114.005,audio_features,spotify:track:4pKcy4dZzal1PTAOBGWr8N,https://api.spotify.com/v1/tracks/4pKcy4dZzal1PTAOBGWr8N,https://api.spotify.com/v1/audio-analysis/4pKcy4dZzal1PTAOBGWr8N,406117,4,handpicked_be_svendsen.csv,21
1W2eqS5HYJXHIhn7T8lWDZ,0.879,0.778,10,-10.709,0,0.0557,0.251,0.849,0.0884,0.199,110.003,audio_features,spotify:track:1W2eqS5HYJXHIhn7T8lWDZ,https://api.spotify.com/v1/tracks/1W2eqS5HYJXHIhn7T8lWDZ,https://api.spotify.com/v1/audio-analysis/1W2eqS5HYJXHIhn7T8lWDZ,537164,4,handpicked_be_svendsen.csv,14
62yiFhZWfKhG6ZmmGNmZQ5,0.711,0.727,2,-7.068,0,0.0327,0.00445,0.533,0.0327,0.571,125.009,audio_features,spotify:track:62yiFhZWfKhG6ZmmGNmZQ5,https://api.spotify.com/v1/tracks/62yiFhZWfKhG6ZmmGNmZQ5,https://api.spotify.com/v1/audio-analysis/62yiFhZWfKhG6ZmmGNmZQ5,372639,4,handpicked_be_svendsen.csv,4
29A54bY2rjNImKOxt7oKhs,0.738,0.649,4,-8.157,0,0.0387,0.182,0.868,0.177,0.482,117.994,audio_features,spotify:track:29A54bY2rjNImKOxt7oKhs,https://api.spotify.com/v1/tracks/29A54bY2rjNImKOxt7oKhs,https://api.spotify.com/v1/audio-analysis/29A54bY2rjNImKOxt7oKhs,400713,4,handpicked_be_svendsen.csv,4
5fSFt5Z9vlUG09LaHtQX6J,0.738,0.363,10,-16.432,0,0.0454,0.824,0.915,0.104,0.0663,106.008,audio_features,spotify:track:5fSFt5Z9vlUG09LaHtQX6J,https://api.spotify.com/v1/tracks/5fSFt5Z9vlUG09LaHtQX6J,https://api.spotify.com/v1/audio-analysis/5fSFt5Z9vlUG09LaHtQX6J,274681,4,handpicked_be_svendsen.csv,10
6WVvJAAzcrcYJhimrjqEIh,0.808,0.775,7,-9.595,1,0.0433,0.0272,0.86,0.117,0.0451,116.011,audio_features,spotify:track:6WVvJAAzcrcYJhimrjqEIh,https://api.spotify.com/v1/tracks/6WVvJAAzcrcYJhimrjqEIh,https://api.spotify.com/v1/audio-analysis/6WVvJAAzcrcYJhimrjqEIh,469336,4,handpicked_be_svendsen.csv,7
4qtTxFUtIZw8FL0COXrkbz,0.771,0.544,5,-10.261,0,0.0331,0.0126,0.841,0.0895,0.39,122.019,audio_features,spotify:track:4qtTxFUtIZw8FL0COXrkbz,https://api.spotify.com/v1/tracks/4qtTxFUtIZw8FL0COXrkbz,https://api.spotify.com/v1/audio-analysis/4qtTxFUtIZw8FL0COXrkbz,453497,4,handpicked_be_svendsen.csv,14
3UVj0QFwXzsvVnZFh8ABNJ,0.791,0.749,4,-9.758,0,0.0675,0.114,0.887,0.33,0.194,108.011,audio_features,spotify:track:3UVj0QFwXzsvVnZFh8ABNJ,https://api.spotify.com/v1/tracks/3UVj0QFwXzsvVnZFh8ABNJ,https://api.spotify.com/v1/audio-analysis/3UVj0QFwXzsvVnZFh8ABNJ,600097,4,handpicked_be_svendsen.csv,14
7aLYuBHTBjQr9hFjIwpNeU,0.798,0.482,5,-12.156,0,0.0369,0.767,0.852,0.102,0.698,119.987,audio_features,spotify:track:7aLYuBHTBjQr9hFjIwpNeU,https://api.spotify.com/v1/tracks/7aLYuBHTBjQr9hFjIwpNeU,https://api.spotify.com/v1/audio-analysis/7aLYuBHTBjQr9hFjIwpNeU,228969,4,handpicked_be_svendsen.csv,4
2s1QtHACyu6pfxs7GSe08x,0.754,0.521,0,-13.203,1,0.0369,0.00862,0.85,0.111,0.0617,110.0,audio_features,spotify:track:2s1QtHACyu6pfxs7GSe08x,https://api.spotify.com/v1/tracks/2s1QtHACyu6pfxs7GSe08x,https://api.spotify.com/v1/audio-analysis/2s1QtHACyu6pfxs7GSe08x,454426,4,handpicked_be_svendsen.csv,7
2G14fBIYLKbQady5YdJpCD,0.831,0.62,11,-9.892,0,0.052,0.00654,0.196,0.161,0.158,120.998,audio_features,spotify:track:2G14fBIYLKbQady5YdJpCD,https://api.spotify.com/v1/tracks/2G14fBIYLKbQady5YdJpCD,https://api.spotify.com/v1/audio-analysis/2G14fBIYLKbQady5YdJpCD,716529,4,handpicked_be_svendsen.csv,9
5rbvZqwR2ID4CUfrZ1WuLJ,0.846,0.486,9,-8.989,0,0.039,0.0115,0.44,0.151,0.914,120.013,audio_features,spotify:track:5rbvZqwR2ID4CUfrZ1WuLJ,https://api.spotify.com/v1/tracks/5rbvZqwR2ID4CUfrZ1WuLJ,https://api.spotify.com/v1/audio-analysis/5rbvZqwR2ID4CUfrZ1WuLJ,208810,4,handpicked_be_svendsen.csv,4
4pl6jSbip4nb10NX2xAEnx,0.869,0.562,10,-10.546,0,0.0684,0.0168,0.596,0.117,0.507,115.02,audio_features,spotify:track:4pl6jSbip4nb10NX2xAEnx,https://api.spotify.com/v1/tracks/4pl6jSbip4nb10NX2xAEnx,https://api.spotify.com/v1/audio-analysis/4pl6jSbip4nb10NX2xAEnx,310495,4,handpicked_be_svendsen.csv,4
0s8GraSrGeaIAdzMPaPI6K,0.828,0.68,7,-10.129,1,0.0548,0.0126,0.819,0.144,0.0689,115.982,audio_features,spotify:track:0s8GraSrGeaIAdzMPaPI6K,https://api.spotify.com/v1/tracks/0s8GraSrGeaIAdzMPaPI6K,https://api.spotify.com/v1/audio-analysis/0s8GraSrGeaIAdzMPaPI6K,483486,4,handpicked_be_svendsen.csv,7
